Texto;Classe
QUALIFICADOR DE TEMPERATURA E UMIDADE DOS EQUIPAM;EQIP-MFG
IMPRESSORA TERMICA MCA INTERMEC MOD EASYCODER 4;OFF F&F
GAVETEIRO VOLANTE MCA SECURIT C/3 GAVETAS REVESTI;OFF F&F
ENCAPSULADEIRA MCA DOTT. BONAPACE MOD MC100;EQIP-MFG
MISTURADOR EM V;EQIP-MFG
GAVETEIRO VOLANTE MCA VOKO C/2 GAVETAS REVESTIMEN;OFF F&F
ESCADA EM ACO INOX TIPO PLATAFORMA C/7 DEGRAUS AN;OFF F&F
CADEIRA GIRATORIA TIPO CAIXA ESTOFAMENTO COURVIM;OFF F&F
MISTURADOR PLANETARIO MCA AMADIO MOD 20;EQIP-MFG
MAQUINA COMPRIMIDORA ROTATIVA MCA RIVA MOD B;EQIP-MFG
CADEIRA GIRATORIA TIPO CAIXA ESTOFAMENTO COURVIM;OFF F&F
ARMARIO METALICO TIPO VESTIARIO MCA FIEL C/1 PORT;OFF F&F
GAVETEIRO VOLANTE MCA ISMA C/4 GAVETAS REVESTIMEN;OFF F&F
MOINHO MCA IKA MOD MFC MICRONIZADOR;EQIP-MFG
BOMBA KSB 65-250 15CV 1700RPM TRIF 220/380/440V C;OFF F&F
ARMARIO METALICO TIPO VESTIARIO MCA SECURIT C/4 P;OFF F&F
CADEIRA FIXA EM POLIETILENO C/BRACOS MCA MARFINIT;OFF F&F
MICROSCOPIO MCA CARTON;EQIP-MFG
AGITADOR MAGNETICO MCA FRAMO MOD M30E;EQIP-MFG
AGITADOR MCA FRANZ MORAT MOD R-20-D;EQIP-MFG
ARMARIO EM MADEIRA C/2 PORTAS REVESTIMENTO MELAMI;OFF F&F
FRIABILOMETRO MCA ERWEKA MOD TA 20;EQIP-MFG
FRIABILOMETRO MCA ERWEKA MOD TA 20;EQIP-MFG
ARMARIO AEREO EM MADEIRA C/4 PORTAS REVESTIMENTO;OFF F&F
ARMARIO METALICO MCA REDENTOR C/2 PORTAS CORTA FO;EQIP-MFG
ARMARIO BAIXO EM MADEIRA C/4 PORTAS REVESTIMENTO;OFF F&F
DESINTEGRADOR MCA ERWEKA MOD ZT 74;EQIP-MFG
DESINTEGRADOR MCA ERWEKA MOD ZT 74;EQIP-MFG
ANALISADOR DE TOC MCA GE MOD SIEVERS 900;EQIP-MFG
ANALISADOR DE TOC MCA GE MOD SIEVERS 900;EQIP-MFG
CAPELA DE EXAUSTAO MCA VIDY EM POLIETILENO C/4 PO;EQIP-MFG
CAPELA DE EXAUSTAO MCA VIDY EM POLIETILENO C/4 PO;EQIP-MFG
CAPELA DE EXAUSTAO MCA VIDY EM POLIETILENO C/4 PO;EQIP-MFG
CAPELA DE EXAUSTAO MCA VIDY EM POLIETILENO C/4 PO;EQIP-MFG
POLARIMETRO DIGITAL MCA JASCO MOD P-2000;EQIP-MFG
POLARIMETRO DIGITAL MCA JASCO MOD P-2000;EQIP-MFG
POLARIMETRO DIGITAL MCA JASCO MOD P-2000;EQIP-MFG
SISTEMA DE CROMATOGRAFIA DE GASES MCA AGILENT TEC;EQIP-MFG
LICENÇA DE USO DO SOFTWARE OPENLAB CDS AIC/WORKST;EQIP-MFG
AQUISICAO DE MATERIAIS;EQIP-MFG
CHUVEIRO DE EMERGENCIA C/LAVA OLHOS MCA VIDY;EQIP-MFG
GAVETEIRO METALICO MCA GIROFLEX C/3 GAVETAS;OFF F&F
BANHO-MARIA MCA NOVA ETICA MOD 304 POT. 2100W AGI;EQIP-MFG
ANALISADOR DE SOLVENTE MCA ACQUITY;EQIP-MFG
TESTE DE SOLUCAO MCA ACQUITY;EQIP-MFG
FREEZER VERTICAL MCA COZIL CAP EM LITROS 300 C/1;OFF F&F
SAMPLE MANAGER MCA ACQUITY;EQIP-MFG
DETECTOR DE PDA MCA ACQUITY;EQIP-MFG
CADEIRA GIRATORIA C/RODIZIOS ESTOFAMENTO TECIDO M;OFF F&F
DETECTOR DE FLUORESCENCIA MCA ACQUITY;EQIP-MFG
CADEIRA GIRATORIA C/RODIZIOS ESTOFAMENTO TECIDO M;OFF F&F
SEPARADOR DE MEDULA MCA ALLIANCE MOD 2695;EQIP-MFG
CADEIRA GIRATORIA C/RODIZIOS ESTOFAMENTO TECIDO M;OFF F&F
DETECTOR DE ABSORBANCE MCA WATERS MOD 2487;EQIP-MFG
DETECTOR DE FLUORESCENCIA MCA WATERS MOD 2475;EQIP-MFG
CANCELA ELETRONICA MCA PPA;OFF F&F
MODULO DE BOMBEAMENTO DE VALVULAS MCA WATERS MOD;EQIP-MFG
BANCADA DE TRABALHO METALICA DIMENSOES 90X80X160;EQIP-MFG
NO BREAK MCA AOC MOD SMART UPS 1500 POT. EM KVA 1;EQIP-MFG
NO BREAK MCA AOC MOD SMART UPS 1500 POT. EM KVA 1;EQIP-MFG
IMPRESSORA TERMICA MCA INTERMEC MOD PX4B911000300;EQIP-MFG
IMPRESSORA TERMICA MCA INTERMEC MOD PX4B911000300;EQIP-MFG
REFRIGERADOR MCA CONSUL MOD CRC12ABANA CAP EM LIT;EQIP-MFG
GAVETEIRO VOLANTE MCA VOKO C/3 GAVETAS REVESTIMEN;OFF F&F
SEPARATIONS MODULE ALLIANCE 15     NS=H07SM4902A;EQIP-MFG
AMOSTRADOR DE AR/GASES;EQIP-MFG
BALCAO EM MADEIRA C/1 PORTA C/9 GAVETAS REVESTIME;EQIP-MFG
NO BREAK MCA CM MOD HT-60/15 POT. EM KVA 60,0 C/B;EQIP-MFG
MESA C/TAMPO EM MADEIRA E ESTRUTURA METALICA MCA;OFF F&F
CADEIRA FIXA C/BRACOS ESTOFAMENTO TECIDO MCA GIRO;OFF F&F
CHUVEIRO DE EMERGENCIA C/LAVA OLHOS MCA PROMOLAB;EQIP-MFG
GAVETEIRO VOLANTE MCA SECURIT C/3 GAVETAS REVESTI;OFF F&F
GAVETEIRO VOLANTE MCA SECURIT C/2 GAVETAS REVESTI;OFF F&F
FREEZER VERTICAL MCA SANYO MOD MDF-U3086S C/1 POR;EQIP-MFG
FREEZER VERTICAL MCA SANYO MOD MDF-U3086S C/1 POR;EQIP-MFG
CADEIRA GIRATORIA TIPO CAIXA ESTOFAMENTO COURVIM;OFF F&F
BANHO-MARIA MCA HAAKE MOD SWB25;EQIP-MFG
DESINTEGRADOR MCA SOTAX MOD DT2;EQIP-MFG
CAMARA CLIMATIZADA MCA THERMO MOD 3940;EQIP-MFG
CAMARA CLIMATIZADA MCA THERMO MOD 3940;EQIP-MFG
INSTALACAO DE GASES ESPECIAIS COM FORNECIMENTO DE;EQIP-MFG
LAVADORA DE PEÇAS POR ULTRA-SOM 5510R;EQIP-MFG
CESTO RAZO EM AÇO INOX B5510;EQIP-MFG
GAVETEIRO METALICO MCA VOKO C/3 GAVETAS;OFF F&F
RACK METALICO P/EQUIPAMENTOS DE INFORMATICA C/2 P;OFF F&F
BALANÇA ANALÍTICA MARCA METTLER TOLEDO, MODELO XP;EQIP-MFG
INTERFACE AUXILIAR PARA BALANÇAS XS E XP MARCA ME;EQIP-MFG
ERGOCLIPS BALAO VOLUMETRICO XS XP - KIT DE PESAGE;EQIP-MFG
CONJUNTO DE PESO PADRÃO CAREPAC PARA VERIFICAÇÃO;EQIP-MFG
ARMARIO METALICO TIPO VESTIARIO MCA SECURIT C/8 P;OFF F&F
CAREPAC S COM PESO PADRAO 200 G F2 E 10 G F1 OIML;EQIP-MFG
ARMARIO METALICO TIPO VESTIARIO MCA SECURIT C/8 P;OFF F&F
IMPRESSORA COMPACTA, MARCA METTLER TOLEDO, MODELO;EQIP-MFG
ARMARIO METALICO TIPO VESTIARIO MCA SECURIT C/4 P;OFF F&F
ARMARIO METALICO TIPO VESTIARIO MCA SECURIT C/8 P;OFF F&F
BALANÇA ANALITICA, MODELO XP26 COM CALIBRAÇÃO INT;EQIP-MFG
INTERFACE AUXILIAR PARA BALANÇAS XS E XP MARCA ME;EQIP-MFG
ARMARIO METALICO TIPO VESTIARIO MCA SECURIT C/8 P;OFF F&F
"AGITADOR C-MAG HS 7 IKAMAG; HOMOGENEIZADOR T25 DI";EQIP-MFG
"AGITADOR C-MAG HS 7 IKAMAG; HOMOGENEIZADOR T25 DI";EQIP-MFG
"AGITADOR C-MAG HS 7 IKAMAG; HOMOGENEIZADOR T25 DI";EQIP-MFG
ARMARIO BAIXO EM MADEIRA MCA SECURIT C/2 PORTAS R;OFF F&F
AGITADOR ORBITAL MS 3 DIGITAL;EQIP-MFG
"HOMOGENEIZADOR T25 DIGITAL ULTRA TURRAX; GARRA DE";EQIP-MFG
ELEMENTO DISPERSOR MOD S25N;EQIP-MFG
AGITADOR MAGNETICO COM AQUECIMENTO RT;EQIP-MFG
BOMBA A VACUO E AR COMPRIMIDO 730MBAR 620MM/HG IS;EQIP-MFG
MOINHO ANALITICO DE BATELADA PARA 02 TIPOS DE PRO;EQIP-MFG
TURBO VAP II 50ML COM END-POINT DE 1,0ML 110V MAR;EQIP-MFG
LAVADORA DE PECAS POR ULTRA SOM BRANSONIC   02 -;EQIP-MFG
VALVE CHECK CERAMIC;EQIP-MFG
BOMBA A VACUO PRESSAO 115V/60HZ;EQIP-MFG
DIGITAL AGITADOR DE MESA ORBITAL   ACESSORIO UNIV;EQIP-MFG
PHMETRO PORTATIL 826 COM ELETRODO PRIMATRO;EQIP-MFG
CADEIRA GIRATORIA C/RODIZIOS ESTOFAMENTO TECIDO M;OFF F&F
MEDIDOR DE PH A PROVA DAGUA;EQIP-MFG
GABINETE PARA VISUALIZACAO DE PALCAS CROMATICAS;EQIP-MFG
AGUA REAGENTE PARA LALAPIROGENA - 100 ML  ESPECTR;EQIP-MFG
SISTEMA MILLIQ INTEGRAL 10 BIVOLT;EQIP-MFG
CADEIRA GIRATORIA C/BRACOS ESTOFAMENTO TECIDO C/R;OFF F&F
DESUMIFICADOR MODULAR MCA MUNTERS MOD MG90;EQIP-MFG
ESPECTROFOTOMETRO MCA PERKINELMER MOD SPECTRUM 10;EQIP-MFG
DISSOLUTOR DE COMPRIMIDOS MCA DISTEK MOD EVOLUTIO;EQIP-MFG
DISSOLUTOR DE COMPRIMIDOS MCA DISTEK MOD EVOLUTIO;EQIP-MFG
CADEIRA GIRATORIA C/BRACOS ESTOFAMENTO TECIDO C/R;OFF F&F
EXAUSTOR CENTRIFUGO MOD ECS/23-90 VAZAO M3/H 1.70;EQIP-MFG
EXAUSTOR CENTRIFUGO MOD ECS/23-90 VAZAO M3/H 1.70;EQIP-MFG
CADEIRA GIRATORIA C/BRACOS ESTOFAMENTO TECIDO C/R;OFF F&F
BOMBA PERISTALTICA MCA WHEATON MOD OMNISPENSE PLU;EQIP-MFG
SOFA ESTOFAMENTO COURVIM C/3 LUGARES;OFF F&F
ESPECTROFOTOMETRO MCA AGILENT MOD 8453;EQIP-MFG
ESPECTROFOTOMETRO MCA AGILENT MOD 8453;EQIP-MFG
ESPECTROFOTOMETRO MCA AGILENT MOD 8453;EQIP-MFG
ARMARIO BAIXO EM MADEIRA MCA MOBILINEA C/2 PORTAS;OFF F&F
DETECTOR ULTRA-VIOLETA MCA WATERS MOD 2487;EQIP-MFG
GAVETEIRO VOLANTE C/2 GAVETAS REVESTIMENTO MELAMI;OFF F&F
CENTRAL GASOSA PRIMEIRO ESTAGIO;EQIP-MFG
INSTALACAO CENTRAL GASOSA PRIM EST;EQIP-MFG
CADEIRA GIRATORIA C/BRACOS ESTOFAMENTO TECIDO C/R;OFF F&F
INSTALACAO ICP/CG;EQIP-MFG
REMOCAO E REINSTALACAO DE QUADRO   FIXO;EQIP-MFG
REMOCAO INTERNA E ICAMENTO         3 andar;EQIP-MFG
REMOCAO INTERNA E ICAMENTO         ULTRAFREEZER;EQIP-MFG
SUPORTE DE SOLVENTES PARA ALLIANCE;EQIP-MFG
SUPORTE DE SOLVENTES PARA ALLIANCE;EQIP-MFG
TELA DE PROJECAO DIMENSOES 220X170;OFF F&F
SERV DE INSTALACAO ELETROCALHAS;EQIP-MFG
MESA C/TAMPO EM MADEIRA E ESTRUTURA METALICA MCA;OFF F&F
MESA C/TAMPO EM MADEIRA E ESTRUTURA METALICA MCA;OFF F&F
LOCACAO DE EQUIPAMENTOS PARA ENSAIO;EQIP-MFG
CADEIRA GIRATORIA C/BRACOS ESTOFAMENTO TECIDO C/R;OFF F&F
ARMARIO EM MADEIRA MCA VOKO C/2 PORTAS REVESTIMEN;OFF F&F
INSTALACAO DE TUBOS 1/4 INOX PARA N2;EQIP-MFG
ARMARIO BAIXO EM MADEIRA MCA VOKO C/2 PORTAS REVE;OFF F&F
ARMARIO EM MADEIRA MCA VOKO C/2 PORTAS REVESTIMEN;OFF F&F
LOCACAO DE EQUIPAMENTOS PARA ENSAIOS;EQIP-MFG
PROJETOR DE MULTIMIDIA MCA SONY MOD VPL-CX6;OFF F&F
MATERIAIS DIVERSOS AREA RAPAMUNE;EQIP-MFG
CABOS TRANCADOS / DIVERSAS CORES   AREA RAPAMUNE;EQIP-MFG
SERV DE INSTALACAO SISTEMA DE INTER TRAVAMENTOE A;EQIP-MFG
REFRIGERADOR MCA CONSUL MOD CRT12CBANNA CAP EM LI;OFF F&F
SERV DE INSTALACAO SISTEMA DE AUTOMACAO AREA RAPA;EQIP-MFG
LOCACAO DE EQUIP PARA ENSAIO;EQIP-MFG
GAVETEIRO VOLANTE MCA SECURIT C/3 GAVETAS REVESTI;OFF F&F
REALIZACAO DE ENSAIOS DE CLASSIFICACAO E CERTIFIC;EQIP-MFG
CONJUNTO PESOS PADRAO LABORATORIO  QUIMICO;EQIP-MFG
GAVETEIRO VOLANTE MCA SECURIT C/3 GAVETAS REVESTI;OFF F&F
ARMARIO EM MADEIRA MCA VOKO C/2 PORTAS REVESTIMEN;OFF F&F
ARMARIO EM MADEIRA MCA VOKO C/2 PORTAS REVESTIMEN;OFF F&F
ARMARIO EM MADEIRA MCA VOKO C/2 PORTAS REVESTIMEN;OFF F&F
GAVETEIRO VOLANTE MCA VOKO C/3 GAVETAS REVESTIMEN;OFF F&F
GAVETEIRO VOLANTE MCA VOKO C/3 GAVETAS REVESTIMEN;OFF F&F
ARMARIO EM MADEIRA MCA VOKO C/2 PORTAS REVESTIMEN;OFF F&F
ARMARIO EM MADEIRA MCA VOKO C/2 PORTAS REVESTIMEN;OFF F&F
SOFA ESTOFAMENTO TECIDO C/3 LUGARES;OFF F&F
ARMARIO BAIXO EM MADEIRA C/4 PORTAS SANFONADA REV;OFF F&F
CADEIRA GIRATORIA C/BRACOS ESTOFAMENTO TECIDO C/R;OFF F&F
ARMARIO EM MADEIRA MCA VOKO C/2 PORTAS REVESTIMEN;OFF F&F
ARMARIO EM MADEIRA MCA VOKO C/2 PORTAS REVESTIMEN;OFF F&F
MESA C/TAMPO EM MADEIRA E ESTRUTURA METALICA MCA;OFF F&F
ARMARIO EM MADEIRA MCA SECURIT C/2 PORTAS REVESTI;OFF F&F
CADEIRA FIXA EM POLIETILENO C/BRACOS MCA MARFINIT;OFF F&F
CADEIRA FIXA EM MADEIRA ASSENTO ESTOFAMENTO COURV;OFF F&F
CADEIRA FIXA EM MADEIRA ASSENTO ESTOFAMENTO COURV;OFF F&F
CADEIRA GIRATORIA TIPO CAIXA ESTOFAMENTO COURVIM;OFF F&F
PASSTROUGHT MCA BR COOK;OFF F&F
24 CAMERAS COM CONTROLE PANTILT E  JOYSTICK + INS;OFF F&F
COMPL.INSTA DAS 24 CAMERAS C/CONTROLE PANTILT;OFF F&F
DIVISORIAS BAIXAS - 4 UNID;OFF F&F
DIVISORIAS BAIXAS - 4 UNID;OFF F&F
DIVISORIAS TETO DIRETORIA - 10 UNID;OFF F&F
DIVISORIAS BAIXAS -10 UNID         POR DEPOIMENTO;OFF F&F
DIVISORIAS ALTAS;OFF F&F
DIVISORIAS BAIXAS MELANINA 4;OFF F&F
DIVISORIAS TETO 4;OFF F&F
DIVISORIAS BAIXAS 31;OFF F&F
DIVISORIAS C/ VIDRO;OFF F&F
DIVISORIAS BAIXAS 45 UNIDADES SECUR IT;OFF F&F
REFEITORIO ITAPEVI-SERV INSTALACAO COZINHA;OFF F&F
REFEITORIO ITAPEVI - SERV INSTAL;OFF F&F
REFEITORIO-MODULO P/ GUARDANAPO;OFF F&F
REFEITORIO-MODULO EXPOSITOR DE PAES;OFF F&F
REFEITORIO-MODULO P/ TALHERES;OFF F&F
REFEITORIO-MODULA P/ BANDEJAS;OFF F&F
REFEITORIO-GRELHA C/ CALHA INOX;OFF F&F
REFEITORIO-GUICHE P/ BANDEJAS;OFF F&F
REFEITORIO-GUICHE P/ BANDEJAS;OFF F&F
REFEITORIO-GUICHE GRANITO;OFF F&F
REFEITORIO-CAXILHO COM GRELHA;OFF F&F
REFEITORIO-COIFA COM FILTROS;OFF F&F
REFEITORIO-COIFA SEM FILTROS;OFF F&F
REFEITORIO-ESTANTES INDUSA;OFF F&F
PORTA SIMPLES E VISOR VERTICAL C/ VIDRO REV. MADE;OFF F&F
DIVISORIA DUROPLAC C/ PERFIS ALUMIN;OFF F&F
QUADRO COMIL FIXO                  60;OFF F&F
7 DIVISORIAS ALTAS SENDO 2 C/ VIDROS;OFF F&F
SUPORTES E CONEXOES;OFF F&F
BIOMBOS P/ REFEITORIO EXECUTIVO;OFF F&F
03 DIVISORIAS EM MELANINA;OFF F&F
PAINEIS PARA PAREDE DIVISORIAS DURAPLAC C/REVEST.;OFF F&F
30 DIVISORIAS EM MELANINA;OFF F&F
CONEXOES E SUPORTES;OFF F&F
19 DIVISORIAS EM MELANINA          POR DEPOIMENTO;OFF F&F
QUADRO MAGNETICO;OFF F&F
DIVISORIAS/FORROS DURAPLAC MAO DE OBRA INSTAL P/;OFF F&F
QUADRO FLIP SHART                  TRATIL S/TRIPE;OFF F&F
DIVISORIA C/ VIDRO;OFF F&F
TELAS P/ ISOLAMENTO DE AREA;OFF F&F
TELAS P/ ISOLAMENTO DE AREA;OFF F&F
QUADRO DE INFORMAÇÕES EM AÇO INOX;OFF F&F
DIVISORIAS P/INSTAL SALA LIMPAS LINHA 05;OFF F&F
DIVISORIAS-MATERIAIS E BIOMBOS     ESCRIT.DISPENS;OFF F&F
DIVISORIAS P/INSTAL SALA LIMPAS    LINHA 06;OFF F&F
ARMARIO DE FERRAMENTAS C/ ILUMIN;OFF F&F
"SOFTWARE DE DESIGN STUDIO; AVO SDA MEDIA PLAYER W";OFF F&F
SENSOR INFRA-VERMELHO AX200        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX200        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX200        OPTEX;OFF F&F
CABOS COMPOSTO FP;OFF F&F
PERSIANA HORIZONTAL 16MM;OFF F&F
SENSOR INFRA-VERMELHO AX250        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX100        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX100        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX100        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX100        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX100        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX100        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX100        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX100        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX100        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX100        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX100        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX100        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX100        OPTEX;OFF F&F
SENSOR INFRA-VERMELHO AX250        OPTEX;OFF F&F
CARPETE CENTRY C/RODAPE;OFF F&F
PERSIANAS RESTAURANTE EXECUTIVO;OFF F&F
VENTILADORES PROJETO TOTELLE;OFF F&F
TAPETE DE SISAL RUSTICO;OFF F&F
TAPETE EM SISAL;OFF F&F
UNIAO EM X P/BIOMBO PHYSIO/ARMARIO/GAVETEIRO - DI;OFF F&F
LUMINARIAS PARA AREA AMOSTRAGEM;OFF F&F
CHAPA GALVONIZADA DUTOS / PERFIL;OFF F&F
CHAPA GALVANIZADA                  AREA RAPAMUNE;OFF F&F
CHAPA GALVANIZADA DUTOS;OFF F&F
CHAPA GALVANIZADA                  AREA RAPAMUNE;OFF F&F
CHAPA GALVANIZADA                  AREA RAPAMUNE;OFF F&F
CHAPA GALVANIZADA                  AREA RAPAMUNE;OFF F&F
CHAPA GALVANIZADA                  AREA RAPAMUNE;OFF F&F
CHAPA GALVANIZADA                  AREA RAPAMUNE;OFF F&F
CHAPA GALVANIZADA                  AREA RAPAMUNE;OFF F&F
PORTAS PADRAO  FARMACEUTICA / CONJUNTO DE TRAVA;OFF F&F
LUMINARIA PADRAO SL;OFF F&F
MO INSTALACOES DAS PORTAS, VISORES E ACABAMENTOS;OFF F&F
ELABORACAO PROJETO DE ELABORACAO   DE ACESSO;OFF F&F
MATERIAIS P/ MODULOS DE LIBERACAO  ACESSO EM TODA;OFF F&F
SERV DE INSTALACAO SISTEMA DE AUTOMACAO AREA RAPA;OFF F&F
INSTALACAO DE PORTA AUTOMATICA;OFF F&F
MO E MATERIAL P/INSTALACAO DE MOD P/LIBERACAO DE;OFF F&F
TAMPA P/UNIAO DE BIOMBO PHYSIO;OFF F&F
BANCADA EM ACO INOX DIMENSOES 190X70X90;OFF F&F
CADEIRA GIRATORIA TIPO CAIXA ESTOFAMENTO COURVIM;OFF F&F
RECIPIENTE EM ACO INOX P/REFUGO DE GRANEL P/INCIN;OFF F&F
CADEIRA GIRATORIA TIPO CAIXA ESTOFAMENTO COURVIM;OFF F&F
RACK METALICO P/EQUIPAMENTOS DE INFORMATICA C/1 P;OFF F&F
MESA C/TAMPO EM MADEIRA E ESTRUTURA METALICA MCA;OFF F&F
GAVETEIRO VOLANTE MCA VOKO C/3 GAVETAS REVESTIMEN;OFF F&F
RACK METALICO P/EQUIPAMENTOS DE INFORMATICA C/1 P;OFF F&F
CADEIRA GIRATORIA TIPO CAIXA ESTOFAMENTO COURVIM;OFF F&F
ARMARIO EMBUTIDO EM ACO INOX C/2 PORTAS P/MATERIA;OFF F&F
ARMARIO EMBUTIDO EM ACO INOX C/4 PORTAS P/MATERIA;OFF F&F
ARMARIO BAIXO METALICO C/2 PORTAS EM ACO INOX;OFF F&F
BANCADA EM ACO INOX DIMENSOES 30X50X75;OFF F&F
LOGISTICA FECHADURAS ELTROMAGNETICA E SUPORTE FIX;OFF F&F
PLACA APC/MODULOS/LEITORES/SENSOR BOTAO;OFF F&F
MESA C/TAMPO EM MADEIRA E ESTRUTURA METALICA MCA;OFF F&F
TECLADO DE COMANDO SENSOMATIC      NS=;OFF F&F
GAVETEIRO VOLANTE MCA VOKO C/3 GAVETAS REVESTIMEN;OFF F&F
TRANSFORMADOR/CAIXA PROTECAO/PROTETOR CONTRA SURT;OFF F&F
PLACA APX/8X SENSOMATIC C/ ACESSORIOS;OFF F&F
TRANSFORMADOR/CAICAX PROTECAO/MODULO/POSTE/ PROTE;OFF F&F
LEITOR PROXPRO WIEGAND;OFF F&F
LEITOR PROXPRO WIEGAND;OFF F&F
FABRICA CABO PAR TRANCADO UTP / CABO KMP;OFF F&F
BANCADA EM ACO INOX C/ABA DIMENSOES 80X40X15;OFF F&F
TRANSFORMADOR/CONVERSOR/FONTE/PROTETOR/CABOS;OFF F&F
BANCADA EM ACO INOX DIMENSOES 50X40X60;OFF F&F
BANCADA EM ACO INOX DIMENSOES 50X40X60;OFF F&F
LIXEIRA CAPACIDADE 5LTS TIPO P/AGUA USP EM ACO IN;OFF F&F
BANCADA EM ACO INOX DIMENSOES 120X80 SUSPENSA;OFF F&F
RACK METALICO P/EQUIPAMENTOS DE INFORMATICA C/1 P;OFF F&F
ARMARIO AEREO METALICO C/2 PORTAS EM ACO INOX DIM;OFF F&F
BANCADA EM ACO INOX DIMENSOES 40X50X70;OFF F&F
BANCADA EM ACO INOX DIMENSOES 50X40X60;OFF F&F
BANCADA EM ACO INOX DIMENSOES 40X50X70;OFF F&F
BANCADA EM ACO INOX DIMENSOES 130X65X90;OFF F&F
BANCADA EM ACO INOX DIMENSOES 130X60X90;OFF F&F
GAVETEIRO VOLANTE MCA SECURIT C/3 GAVETAS REVESTI;OFF F&F
BANCADA EM ACO INOX DIMENSOES 40X55X70;OFF F&F
ARMARIO AEREO METALICO C/2 PORTAS EM ACO INOX DIM;OFF F&F
ARMARIO METALICO C/2 PORTAS EM ACO INOX DIMENSOES;OFF F&F
BANCADA EM ACO INOX DIMENSOES 50X40X60;OFF F&F
GAVETEIRO VOLANTE MCA SECURIT C/3 GAVETAS REVESTI;OFF F&F
RECIPIENTE EM ACO INOX P/BLISTER P/ACONDICIONAR;OFF F&F
ARMARIO METALICO C/2 PORTAS EM ACO INOX DIMENSOES;OFF F&F
BANCADA EM ACO INOX MCA MEKAL DIMENSOES 120X80 SU;OFF F&F
BANCADA EM ACO INOX DIMENSOES 40X55X70;OFF F&F
ARMARIO METALICO MCA LUCKNOX C/2 PORTAS E C/3 GAV;OFF F&F
BANCADA EM ACO INOX DIMENSOES 130X60X90;OFF F&F
ARMARIO METALICO MCA MEKAL C/62 GAVETAS P/FERRAME;OFF F&F
ARMARIO METALICO MCA MEKAL C/62 GAVETAS P/FERRAME;OFF F&F
ARMARIO METALICO C/2 PORTAS EM ACO INOX DIMENSOES;OFF F&F
ARMARIO METALICO C/2 PORTAS EM ACO INOX DIMENSOES;OFF F&F
BANCADA EM ACO INOX DIMENSOES 60X50X75;OFF F&F
BANCADA EM ACO INOX DIMENSOES 60X40X75;OFF F&F
CARRO TIPO PLATAFORMA EM ACO INOX C/1 PLANO DIMEN;OFF F&F
CARRO TIPO PLATAFORMA EM ACO INOX C/1 PLANO DIMEN;OFF F&F
CADEIRA GIRATORIA TIPO CAIXA ESTOFAMENTO COURVIM;OFF F&F
RACK METALICO P/EQUIPAMENTOS DE INFORMATICA C/2 P;OFF F&F
BANCADA EM ACO INOX DIMENSOES 60X40 SUSPENSA;OFF F&F
LIXEIRA CAPACIDADE 100LTS TIPO VERTICAL CILINDRIC;OFF F&F
MESA C/TAMPO EM MADEIRA E ESTRUTURA METALICA MCA;OFF F&F
GAVETEIRO VOLANTE MCA SECURIT C/3 GAVETAS REVESTI;OFF F&F
MESA C/TAMPO EM MADEIRA E ESTRUTURA METALICA MCA;OFF F&F
CADEIRA FIXA ESTOFAMENTO COURVIM MCA ERGOTEC ERGO;OFF F&F
BANCADA EM ACO INOX DIMENSOES 200X75X90;OFF F&F
BANCADA EM ACO INOX DIMENSOES 50X40X60;OFF F&F
BANCADA EM ACO INOX DIMENSOES 50X40X65;OFF F&F
BANCADA EM ACO INOX DIMENSOES 50X40X75;OFF F&F
BALCAO EM MADEIRA REVESTIMENTO MELAMINICO DIMENSO;OFF F&F
CADEIRA GIRATORIA C/RODIZIOS ESTOFAMENTO COURVIM;OFF F&F
CADEIRA GIRATORIA C/RODIZIOS ESTOFAMENTO COURVIM;OFF F&F
CADEIRA GIRATORIA C/RODIZIOS ESTOFAMENTO COURVIM;OFF F&F
ARMARIO EM MADEIRA C/2 PORTAS REVESTIMENTO MELAMI;OFF F&F
MESA C/TAMPO EM MADEIRA E ESTRUTURA METALICA MCA;OFF F&F
CARRO TIPO PLATAFORMA EM ACO INOX MCA MARFIMETAL;OFF F&F
ARMARIO AEREO METALICO C/2 PORTAS EM ACO INOX DIM;OFF F&F
BANCADA EM ACO INOX DIMENSOES 50X40X50;OFF F&F
BANCADA EM ACO INOX DIMENSOES 50X40X50;OFF F&F
ESPELHO C/MOLDURA EM ACO INOX DIMENSOES 50X160;OFF F&F
REFRIGERADOR MCA COZIL CAP EM LITROS 400;OFF F&F
