Descrição;Classe
APARELHO SHIELD P/ TERMOHIGROMETRO;MAQUINAS E EQUIPAMENTOS
COLETOR DE DADOS AMMONIT;MAQUINAS E EQUIPAMENTOS
CONJUNTO DE BATERIA ION P/ RADIO COMUNICADOR;MAQUINAS E EQUIPAMENTOS
APARELHO ANEMOMETRO OPTO ELETR ELETRONIC;MAQUINAS E EQUIPAMENTOS
MEDIDOR DIRECAO DE VENTO;MAQUINAS E EQUIPAMENTOS
ESMERILHADEIRA MANUAL;MAQUINAS E EQUIPAMENTOS
TANQUE EM POLIPROPILENO;MAQUINAS E EQUIPAMENTOS
AGITADOR MECANICO;MAQUINAS E EQUIPAMENTOS
AGITADOR MECANICO;MAQUINAS E EQUIPAMENTOS
AGITADOR MECANICO;MAQUINAS E EQUIPAMENTOS
AGITADOR MECANICO;MAQUINAS E EQUIPAMENTOS
AGITADOR MECANICO;MAQUINAS E EQUIPAMENTOS
AGITADOR MECANICO;MAQUINAS E EQUIPAMENTOS
MOTOR CA GAIOLA WMINING;MAQUINAS E EQUIPAMENTOS
MOTOREDUTOR HIDRAULICO PLANETARIO ESQUERDO;MAQUINAS E EQUIPAMENTOS
MOTOREDUTOR HIDRAULICO PLANETARIO DIREITO;MAQUINAS E EQUIPAMENTOS
CACAMBA DE ACO CARBONO;MAQUINAS E EQUIPAMENTOS
PAINEL VIEW PLUS 7;MAQUINAS E EQUIPAMENTOS
COMPRESSOR DE AR P/ CAMINHAO;MAQUINAS E EQUIPAMENTOS
COMPRESSOR DE AR P/ CAMINHAO;MAQUINAS E EQUIPAMENTOS
COMPRESSOR DE AR P/ CAMINHAO;MAQUINAS E EQUIPAMENTOS
BOMBA COMPRESSOR DE CONCRETO P/ CAMINHAO;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
BALANCA DOSADORA;MAQUINAS E EQUIPAMENTOS
BOMBA DE PALHETAS;MAQUINAS E EQUIPAMENTOS
BOMBA DE PALHETAS;MAQUINAS E EQUIPAMENTOS
TANQUE CILINDRICO HORIZONTAL DE ACO CARBONO;MAQUINAS E EQUIPAMENTOS
BURETA DIGITAL;MAQUINAS E EQUIPAMENTOS
CAPELA QUIMICA;MAQUINAS E EQUIPAMENTOS
ELETRODO PERFECT COMBINADO ION P/ CLORO;MAQUINAS E EQUIPAMENTOS
BANHO MARIA DE 4 BOCAS;MAQUINAS E EQUIPAMENTOS
CAPELA QUIMICA;MAQUINAS E EQUIPAMENTOS
CACAMBA ESTACIONARIA;MAQUINAS E EQUIPAMENTOS
CACAMBA ESTACIONARIA;MAQUINAS E EQUIPAMENTOS
CACAMBA TRANSPORTADORA;MAQUINAS E EQUIPAMENTOS
CANHAO DE AR;MAQUINAS E EQUIPAMENTOS
CANHAO DE AR;MAQUINAS E EQUIPAMENTOS
CACAMBA ESTACIONARIA;MAQUINAS E EQUIPAMENTOS
MARTELETE QUEBRADOR;MAQUINAS E EQUIPAMENTOS
MARTELETE QUEBRADOR;MAQUINAS E EQUIPAMENTOS
ASPIRADOR DE PO INDUSTRIAL;MAQUINAS E EQUIPAMENTOS
RADIO TRANSCEPTOR PORTATIL;MAQUINAS E EQUIPAMENTOS
DETECTOR DE GAS PORTATIL;MAQUINAS E EQUIPAMENTOS
PISTOLA DE AGUA WECK DE ALTA PRESSAO;MAQUINAS E EQUIPAMENTOS
MARTELETE QUEBRADOR;MAQUINAS E EQUIPAMENTOS
MARTELETE QUEBRADOR;MAQUINAS E EQUIPAMENTOS
RADIO TRANSCEPTOR PORTATIL;MAQUINAS E EQUIPAMENTOS
CONJUNTO DUTO COLETOR;MAQUINAS E EQUIPAMENTOS
MARTELETE REBARBADOR;MAQUINAS E EQUIPAMENTOS
RADIO TRANSCEPTOR PORTATIL;MAQUINAS E EQUIPAMENTOS
RADIO TRANSCEPTOR PORTATIL;MAQUINAS E EQUIPAMENTOS
RADIO TRANSCEPTOR PORTATIL;MAQUINAS E EQUIPAMENTOS
RADIO TRANSCEPTOR PORTATIL;MAQUINAS E EQUIPAMENTOS
RADIO TRANSCEPTOR PORTATIL;MAQUINAS E EQUIPAMENTOS
PISTOLA DE AGUA WECK DE ALTA PRESSAO;MAQUINAS E EQUIPAMENTOS
PISTOLA DE AGUA WECK DE ALTA PRESSAO;MAQUINAS E EQUIPAMENTOS
PISTOLA DE AGUA WECK DE ALTA PRESSAO;MAQUINAS E EQUIPAMENTOS
PISTOLA DE AGUA WECK DE ALTA PRESSAO;MAQUINAS E EQUIPAMENTOS
PISTOLA DE AGUA WECK DE ALTA PRESSAO;MAQUINAS E EQUIPAMENTOS
PISTOLA DE AGUA WECK DE ALTA PRESSAO;MAQUINAS E EQUIPAMENTOS
PISTOLA DE AGUA WECK DE ALTA PRESSAO;MAQUINAS E EQUIPAMENTOS
PISTOLA DE AGUA WECK DE ALTA PRESSAO;MAQUINAS E EQUIPAMENTOS
CHAVE DE IMPACTO TORQUE;MAQUINAS E EQUIPAMENTOS
PISTOLA DE AGUA WECK DE ALTA PRESSAO;MAQUINAS E EQUIPAMENTOS
CHAVE DE IMPACTO TORQUE;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
RADIO TRANSCEPTOR PORTATIL;MAQUINAS E EQUIPAMENTOS
ESMERILHADEIRA ANGULAR ELETRICA;MAQUINAS E EQUIPAMENTOS
ESMERILHADEIRA ANGULAR ELETRICA;MAQUINAS E EQUIPAMENTOS
MAQUINA INVERSORA DE SOLDA;MAQUINAS E EQUIPAMENTOS
PARAFUSADEIRA PNEUMATICA PISTOLA;MAQUINAS E EQUIPAMENTOS
PARAFUSADEIRA PNEUMATICA PISTOLA;MAQUINAS E EQUIPAMENTOS
RETIFICA ELETRICA RETA;MAQUINAS E EQUIPAMENTOS
TALHA DE ALAVANCA C/ CORRENTE;MAQUINAS E EQUIPAMENTOS
TALHA DE ALAVANCA C/ CORRENTE;MAQUINAS E EQUIPAMENTOS
ESMERILHADEIRA ANGULAR 9P;MAQUINAS E EQUIPAMENTOS
TORQUIMETRO ESTALO;MAQUINAS E EQUIPAMENTOS
CALIBRADOR DE PNEUS;MAQUINAS E EQUIPAMENTOS
RELOGIO DE PONTO DIGITAL;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
CACAMBA ESTACIONARIA;MAQUINAS E EQUIPAMENTOS
BOMBA ELETRICA DE GRAXA;MAQUINAS E EQUIPAMENTOS
CACAMBA ESTACIONARIA POLIGUINDASTE;MAQUINAS E EQUIPAMENTOS
PRENSA HIDRAULICA;MAQUINAS E EQUIPAMENTOS
COMPRESSOR DE AR;MAQUINAS E EQUIPAMENTOS
DETECTOR DE GAS FIXO C/ DISPLAY;MAQUINAS E EQUIPAMENTOS
DETECTOR DE GAS FIXO C/ DISPLAY;MAQUINAS E EQUIPAMENTOS
DETECTOR DE GAS FIXO C/ DISPLAY;MAQUINAS E EQUIPAMENTOS
DETECTOR DE GAS FIXO C/ DISPLAY;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR DE NIVELRADAR;MAQUINAS E EQUIPAMENTOS
MOTOR ELETRICO TRIFASICO;MAQUINAS E EQUIPAMENTOS
MOTOR ELETRICO TRIFASICO;MAQUINAS E EQUIPAMENTOS
MOTOR ELETRICO TRIFASICO;MAQUINAS E EQUIPAMENTOS
MOTOR ELETRICO TRIFASICO;MAQUINAS E EQUIPAMENTOS
CACAMBA ESTACIONARIA POLIGUINDASTE;MAQUINAS E EQUIPAMENTOS
MONTAGEM SALA P/ SERVIDOR;MAQUINAS E EQUIPAMENTOS
MICROCOMPUTADOR;MAQUINAS E EQUIPAMENTOS
SISTEMA PESAGEM HD;MAQUINAS E EQUIPAMENTOS
CACAMBA ESTACIONARIA;MAQUINAS E EQUIPAMENTOS
VALVULA BORBOLETA;MAQUINAS E EQUIPAMENTOS
VALVULA BORBOLETA;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR AIR SLIDE;MAQUINAS E EQUIPAMENTOS
COLETOR DE AMOSTRA;MAQUINAS E EQUIPAMENTOS
VENTILADOR AXIAL DE PAREDE EM ACO CARBONO;MAQUINAS E EQUIPAMENTOS
MOTOR ELETRICO TRIFASICO;MAQUINAS E EQUIPAMENTOS
BALANCA INTEGRADA;MAQUINAS E EQUIPAMENTOS
BOMBA DE ENGRENAGEM;MAQUINAS E EQUIPAMENTOS
BOMBA DE ENGRENAGEM;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
BOMBA LANCA;MAQUINAS E EQUIPAMENTOS
BOMBA LANCA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
BOMBA LANCA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
PA CARREGADEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO AUTO BOMBA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BOMBA LANCA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BOMBA LANCA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
EIXO OCO DE ACO;MAQUINAS E EQUIPAMENTOS
EIXO OCO DE ACO;MAQUINAS E EQUIPAMENTOS
FILTRO REDONDO PNEUMATICO C/ FLANGE;MAQUINAS E EQUIPAMENTOS
FILTRO REDONDO PNEUMATICO C/ FLANGE;MAQUINAS E EQUIPAMENTOS
VENTILADOR AXIAL DE PAREDE;MAQUINAS E EQUIPAMENTOS
TRANSFORMADOR A SECO;MAQUINAS E EQUIPAMENTOS
TALHA ELETRICA;MAQUINAS E EQUIPAMENTOS
VENTILADOR CAMARA DO SILO;MAQUINAS E EQUIPAMENTOS
BOMBA CENTRIFUGA;MAQUINAS E EQUIPAMENTOS
CAMERA DE MONITORAMENTO INDUSTRIAL;MAQUINAS E EQUIPAMENTOS
VALVULA ROTATIVA;MAQUINAS E EQUIPAMENTOS
REALOCACAO DO PAINEL INTERNO DO TRITURADOR;
VALVULA GAVETA TIPO FACA;MAQUINAS E EQUIPAMENTOS
VALVULA GAVETA TIPO FACA;MAQUINAS E EQUIPAMENTOS
VALVULA GAVETA TIPO FACA;MAQUINAS E EQUIPAMENTOS
VALVULA MACHO BI PARTIDA;MAQUINAS E EQUIPAMENTOS
VALVULA MACHO BI PARTIDA;MAQUINAS E EQUIPAMENTOS
VALVULA MACHO BI PARTIDA;MAQUINAS E EQUIPAMENTOS
VALVULA DAMPER PARA GASES;MAQUINAS E EQUIPAMENTOS
CENTRAL DE LUBRIFICACAO;MAQUINAS E EQUIPAMENTOS
BOMBA CENTRIFUGA;MAQUINAS E EQUIPAMENTOS
VENTILADOR CENTRIFUGO;MAQUINAS E EQUIPAMENTOS
VALVULA GUILHOTINA PNEUMATICA;MAQUINAS E EQUIPAMENTOS
DISJUNTOR A VACUO;MAQUINAS E EQUIPAMENTOS
CORREIA TRANSPORTADORA EMBORRACHADA;MAQUINAS E EQUIPAMENTOS
MOTOR TRIFASICO;MAQUINAS E EQUIPAMENTOS
MOTOR TRIFASICO;MAQUINAS E EQUIPAMENTOS
MOTOR TRIFASICO;MAQUINAS E EQUIPAMENTOS
ESCAVADEIRA HIDRAULICA;MAQUINAS E EQUIPAMENTOS
ESPELHO BARREIRA DE MUTTING 3;MAQUINAS E EQUIPAMENTOS
ESPELHO REFLETOR CIRCULAR C110;MAQUINAS E EQUIPAMENTOS
MANTA VE 1524MMX1524MMX1.6MM;MAQUINAS E EQUIPAMENTOS
REVESTIMENTO SEGMENTAD 710X600;MAQUINAS E EQUIPAMENTOS
REVESTIMENTO SEGMENT ELE J3S01;MAQUINAS E EQUIPAMENTOS
REVESTIMENTO SEGMENT 980X830MM;MAQUINAS E EQUIPAMENTOS
ROLAMENTO RIGIDO ESFERA 16040;MAQUINAS E EQUIPAMENTOS
ROLAMENTO RIGIDO ESFERA 4307;MAQUINAS E EQUIPAMENTOS
ROLAMENTO RIGIDO ESFERA 6040;MAQUINAS E EQUIPAMENTOS
ROLAMENTO RIG ESFERA 6332 M C3;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ESFERA CONT ANG 3314;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CILIN 20/530;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CILIND 208 NU;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CILIN 230 EC NU;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CILINDR 344 NU;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CILIND A-5248WM;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CILIN 236 C3 NU;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CILIND NU2348;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 21315;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22213 CK C3;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22216 EKC3;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOC ROLO 22216 CCK;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22218 EK;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22226 EK C3;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOM 22230 CCKW33;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTO ROLO 22244 CKC3;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22315 E;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22320 C3 M;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22322 C3 M;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22328 CC3 W;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22332 CCC3W;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22334 KC3;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22338 CKW33;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22340 CCC3W;MAQUINAS E EQUIPAMENTOS
ROL AUTOC.ROLOS 23048 CCW33;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 23060 CCC3W;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 23060 MB;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 23134 EC;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 23140 CCK;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP ROLO 23144;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 23144 EKW33;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 23228 CCKW3;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 24048 CA;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOC ROLO 24048 CCW;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOC ROLO 24060;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOC ROLO 24072 CCW;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 241/500 ECA;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP ROLO 24132;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOM ROLO 23256CA;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOM ROLO 23232CK;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 23160 CCK;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 23092 B MB;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO C 234048/234010;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO C 238148/238110;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CONICO 29436 E;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CONICO 31317;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CONICO 32224;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CONICO 32324;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO HH814547/814510;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CONICO 380190/E;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CONICO 30228 J2;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CONICO 32036 X;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CONICO 32244 J2;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CONICO 31318;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CONICO 32322;MAQUINAS E EQUIPAMENTOS
ROLAMENTO ROLO CONICO 32040 X;MAQUINAS E EQUIPAMENTOS
PORTA VEDACAO 1020 ROLO/CARCAC;MAQUINAS E EQUIPAMENTOS
BOMBA CENTRIF HYDROBLOC MB403;MAQUINAS E EQUIPAMENTOS
BOMBA CENTRIFUGA 40-315 MEGANO;MAQUINAS E EQUIPAMENTOS
BOMBA ENGRENAGEM IPR 3-13 601;MAQUINAS E EQUIPAMENTOS
BOMBA DE ENGRENAGEM 20 VQ-8A-1;MAQUINAS E EQUIPAMENTOS
BOMBA DE ENGRENAGEM 28/22;MAQUINAS E EQUIPAMENTOS
BOMBA DE ENGRENAGEM 28/28;MAQUINAS E EQUIPAMENTOS
BOMBA DE ENGRENAGEM R65/315 FL;MAQUINAS E EQUIPAMENTOS
BOMBA DE ENGRENAGEM 45/36;MAQUINAS E EQUIPAMENTOS
BOMBA DE ENGRENAGEM A10VS028;MAQUINAS E EQUIPAMENTOS
BOMBA ENGRENAG R35/50 FL-Z;MAQUINAS E EQUIPAMENTOS
BOMBA DE ENGRENAGEM PVQ10 A2R;MAQUINAS E EQUIPAMENTOS
BOMBA ENGRENAGEM P/ OLEO N2M02;MAQUINAS E EQUIPAMENTOS
BOMBA DE FUSO PDM-20 ALTA PRES;MAQUINAS E EQUIPAMENTOS
BOMBA MEMBRANA 4N P/GAS 115V;MAQUINAS E EQUIPAMENTOS
BOMBA PISTOES FLANGE+ACOP OLEO;MAQUINAS E EQUIPAMENTOS
PC P/COMP 2252085200;MAQUINAS E EQUIPAMENTOS
PC COMP CARCACA 20010218800;MAQUINAS E EQUIPAMENTOS
PC COMP ELEMENTO 2989004800;MAQUINAS E EQUIPAMENTOS
PC COMP FLANGE 2252085100;MAQUINAS E EQUIPAMENTOS
PC P/COMP FLANGE 2252085000;MAQUINAS E EQUIPAMENTOS
PC COMP VALVULA 1613321900;MAQUINAS E EQUIPAMENTOS
PC COMP VALVULA 1613321980;MAQUINAS E EQUIPAMENTOS
PC COMP VALVULA REG 1621039900;MAQUINAS E EQUIPAMENTOS
PC COMP VALV SEGUR 0830100828;MAQUINAS E EQUIPAMENTOS
PC COMP VALV SEGUR 1613545200;MAQUINAS E EQUIPAMENTOS
PC COMP VENTILADOR 1617205780;MAQUINAS E EQUIPAMENTOS
PC COMP VENTILADOR 2253516700;MAQUINAS E EQUIPAMENTOS
PC COMP VALVULA SOL 1089070211;MAQUINAS E EQUIPAMENTOS
PC COMP SENSOR 1089962536;MAQUINAS E EQUIPAMENTOS
PC COMP SENSOR 1089057543;MAQUINAS E EQUIPAMENTOS
PC COMP KIT VALVULA 2906056300;MAQUINAS E EQUIPAMENTOS
PC COMP KIT VALVULA 2906009300;MAQUINAS E EQUIPAMENTOS
PC COMP KIT VALVULA 2906096100;MAQUINAS E EQUIPAMENTOS
PC COMP KIT VALVULA 2901201200;MAQUINAS E EQUIPAMENTOS
PC COMP KIT SEP OLEO 290605640;MAQUINAS E EQUIPAMENTOS
PC COMP DRENO 1622855183;MAQUINAS E EQUIPAMENTOS
PC COMP DRENO 2901146553;MAQUINAS E EQUIPAMENTOS
PC COMP VALVULA ESC 1619533201;MAQUINAS E EQUIPAMENTOS
SENSOR TEMP 14021090 POLYSIUS;MAQUINAS E EQUIPAMENTOS
SENSOR TEMP 12590000 POLYSIUS;MAQUINAS E EQUIPAMENTOS
SENSOR TEMP 70032942 POLYSIUS;MAQUINAS E EQUIPAMENTOS
SENSOR TEMP 70032944 POLYSIUS;MAQUINAS E EQUIPAMENTOS
PC BRITAD COROA 11036829650;MAQUINAS E EQUIPAMENTOS
PC BRITAD ESFERICO 11057605111;MAQUINAS E EQUIPAMENTOS
PC BRITAD MANC APO 11057605103;MAQUINAS E EQUIPAMENTOS
PC BRITAD MANC APO 11057605105;MAQUINAS E EQUIPAMENTOS
PC BRITAD MANCAL APOIO 5104872;MAQUINAS E EQUIPAMENTOS
PC BRITAD PINHAO 11036829631;MAQUINAS E EQUIPAMENTOS
PC BRITAD PROTETOR 550C3191141;MAQUINAS E EQUIPAMENTOS
PC BRITAD BUCH CAB 11022145725;MAQUINAS E EQUIPAMENTOS
PC BRITAD COLAR 11063609260;MAQUINAS E EQUIPAMENTOS
PC BRIT BUCHA EXCE 11022072950;MAQUINAS E EQUIPAMENTOS
PC BRITAD MANTA 11050130770;MAQUINAS E EQUIPAMENTOS
PC BRITAD FILTRO OLEO 550C6985;MAQUINAS E EQUIPAMENTOS
PC BRITAD REVEST BOJO 11048291;MAQUINAS E EQUIPAMENTOS
PC BRITAD REVEST CARC 11048512;MAQUINAS E EQUIPAMENTOS
PC BRITAD SOQUETE 51073810302;MAQUINAS E EQUIPAMENTOS
PC BRITAD PROTEC BRAC 11038062;MAQUINAS E EQUIPAMENTOS
PC BRITAD PROTECAO 550C3190389;MAQUINAS E EQUIPAMENTOS
PC BRIT PORCA TRAV 11062731666;MAQUINAS E EQUIPAMENTOS
PC BRITAD CONTRA RECUO 2530007;MAQUINAS E EQUIPAMENTOS
PC MAQ VALVULA DBDS6G18/315;MAQUINAS E EQUIPAMENTOS
APARELHO NO BREAK MONOF 1KVA;MAQUINAS E EQUIPAMENTOS
NO BREAK UPS DELTA SAI RT-3K;MAQUINAS E EQUIPAMENTOS
DETECTOR METAIS C/ REG TENSAO;MAQUINAS E EQUIPAMENTOS
APARELHO RADIO COMUNIC 2700718;MAQUINAS E EQUIPAMENTOS
DETECTOR DE CHAMA FMX5000 IR;MAQUINAS E EQUIPAMENTOS
ROTEADOR 110/220V;MAQUINAS E EQUIPAMENTOS
CONVERSOR CA/CC 440V 90A WEG;MAQUINAS E EQUIPAMENTOS
CONVERSOR SERVOCONV PWM SCA05;MAQUINAS E EQUIPAMENTOS
CONJ ATUADOR ELETRICO K1K5;MAQUINAS E EQUIPAMENTOS
CONJ REDUTOR JS T150 B N4M02;MAQUINAS E EQUIPAMENTOS
CONJ REDUTOR HMS 400 D N4M04;MAQUINAS E EQUIPAMENTOS
CONJ CONEX UNID HID 70032668;MAQUINAS E EQUIPAMENTOS
CONJUNTO VEDACAO EIXO SEM FIM;MAQUINAS E EQUIPAMENTOS
CONJUNTO VEDACAO EIXO CENTRAL;MAQUINAS E EQUIPAMENTOS
CONJ VEDAC CARENAGEM FIXO/MOV;MAQUINAS E EQUIPAMENTOS
CONJUNTO VIRADOR DE SACOS;MAQUINAS E EQUIPAMENTOS
CONJ ALIANCA POLYSIUS C/VIROLA;MAQUINAS E EQUIPAMENTOS
CONJ VENTIL FORC P/ MOTOR 90;MAQUINAS E EQUIPAMENTOS
CONJ VENTILACAO FORC 355 W22;MAQUINAS E EQUIPAMENTOS
CONJ FIBRA OPTICA P/PAINEL WEG;MAQUINAS E EQUIPAMENTOS
CONJ FIBRA OPTICA OPT MVW01;MAQUINAS E EQUIPAMENTOS
CONJ FIBRA OPTIC OPT MVW01 3/4;MAQUINAS E EQUIPAMENTOS
CONJ FIBRA OPTIC OPT MVW01 ARC;MAQUINAS E EQUIPAMENTOS
CONJ REPARO P/EIXO SEP ROKSH82;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO DENTADO ZK-180SO;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO DENTAD DFO 3106304;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO ELASTICO 06139006;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO ELASTICO B 280;MAQUINAS E EQUIPAMENTOS
ACOPL ELAST G-194 40/90 194MM;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO ELAST STEEL 1110T1;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO ELASTICO 8F FALK;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO ELASTICO 1120T10;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO ELAST 1020G20 FALK;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO EL AFS 10 RVC;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO ELASTICO 278X220MM;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO ELASTIC G125 BOWEX;MAQUINAS E EQUIPAMENTOS
ACOPL ELA B150 GB4 170X60X65MM;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO FLEXIVEL GBND 550;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO FLEX GS-STH 32X30;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO FLEXIVEL 1100T10;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO FLEXIVEL 1150T10;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO FLEXIVEL 1080T10;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO FLEX TAC GERAD 1RC;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO 422 TVG VOITH;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO EPK366 TV BI366;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO HIDRAULICO SAFESET;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO HIDRAULICO VOITH;MAQUINAS E EQUIPAMENTOS
AMORTECEDOR COXIM AJUST K3U02;MAQUINAS E EQUIPAMENTOS
ALETA ROTOR 3/8PX2530X140MM;MAQUINAS E EQUIPAMENTOS
ALETA FIXA AJUSTAVEL K3S01;MAQUINAS E EQUIPAMENTOS
